Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit
14001,27/01/2022,14:09:50,16.4,WBGT Temp C,43.3,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.1,WET Temp C ,8.7,DP Temp C  
14002,27/01/2022,14:09:51,16.4,WBGT Temp C,43.3,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.1,WET Temp C ,8.7,DP Temp C  
14003,27/01/2022,14:09:52,16.4,WBGT Temp C,43.2,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.1,WET Temp C ,8.7,DP Temp C  
14004,27/01/2022,14:09:53,16.4,WBGT Temp C,43.3,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.1,WET Temp C ,8.7,DP Temp C  
14005,27/01/2022,14:09:54,16.4,WBGT Temp C,43.3,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.1,WET Temp C ,8.7,DP Temp C  
14006,27/01/2022,14:09:55,16.4,WBGT Temp C,43.4,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.1,WET Temp C ,8.7,DP Temp C  
14007,27/01/2022,14:09:56,16.3,WBGT Temp C,43.4,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.1,WET Temp C ,8.8,DP Temp C  
14008,27/01/2022,14:09:57,16.3,WBGT Temp C,43.4,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.1,WET Temp C ,8.8,DP Temp C  
14009,27/01/2022,14:09:58,16.3,WBGT Temp C,43.4,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.1,WET Temp C ,8.8,DP Temp C  
14010,27/01/2022,14:09:59,16.3,WBGT Temp C,43.4,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.1,WET Temp C ,8.8,DP Temp C  
14011,27/01/2022,14:10:00,16.3,WBGT Temp C,43.4,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.1,WET Temp C ,8.8,DP Temp C  
14012,27/01/2022,14:10:01,16.3,WBGT Temp C,43.4,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.1,WET Temp C ,8.8,DP Temp C  
