Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit
16936,04/02/2022,13:02:46,13,WBGT Temp C,46.9,%RH C      ,17.5,TA Temp C  ,17.3,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16937,04/02/2022,13:02:47,13,WBGT Temp C,46.8,%RH C      ,17.5,TA Temp C  ,17.3,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16938,04/02/2022,13:02:48,13,WBGT Temp C,46.8,%RH C      ,17.5,TA Temp C  ,17.3,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16939,04/02/2022,13:02:49,13,WBGT Temp C,46.8,%RH C      ,17.5,TA Temp C  ,17.3,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16940,04/02/2022,13:02:50,13,WBGT Temp C,46.8,%RH C      ,17.5,TA Temp C  ,17.3,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16941,04/02/2022,13:02:51,13,WBGT Temp C,46.8,%RH C      ,17.5,TA Temp C  ,17.3,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16942,04/02/2022,13:02:52,13,WBGT Temp C,46.8,%RH C      ,17.5,TA Temp C  ,17.3,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16943,04/02/2022,13:02:53,13,WBGT Temp C,46.8,%RH C      ,17.5,TA Temp C  ,17.3,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16944,04/02/2022,13:02:54,13,WBGT Temp C,46.8,%RH C      ,17.5,TA Temp C  ,17.3,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16945,04/02/2022,13:02:55,13,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.2,WET Temp C ,6,DP Temp C  
16946,04/02/2022,13:02:56,13,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16947,04/02/2022,13:02:57,13.1,WBGT Temp C,46.9,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16948,04/02/2022,13:02:58,13.1,WBGT Temp C,46.9,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16949,04/02/2022,13:02:59,13.1,WBGT Temp C,46.9,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16950,04/02/2022,13:03:00,13.1,WBGT Temp C,46.9,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16951,04/02/2022,13:03:01,13.1,WBGT Temp C,46.9,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16952,04/02/2022,13:03:02,13.1,WBGT Temp C,46.9,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16953,04/02/2022,13:03:03,13.1,WBGT Temp C,46.9,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16954,04/02/2022,13:03:04,13.1,WBGT Temp C,46.9,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16955,04/02/2022,13:03:05,13.1,WBGT Temp C,47,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16956,04/02/2022,13:03:06,13.1,WBGT Temp C,46.9,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16957,04/02/2022,13:03:07,13.1,WBGT Temp C,46.9,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16958,04/02/2022,13:03:08,13.1,WBGT Temp C,46.9,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16959,04/02/2022,13:03:09,13.1,WBGT Temp C,46.9,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
