Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit
25124,16/02/2022,13:12:45,14.9,WBGT Temp C,60.7,%RH C      ,18.9,TA Temp C  ,16.8,TG Temp C  ,14.2,WET Temp C ,11.1,DP Temp C  
25125,16/02/2022,13:12:46,14.9,WBGT Temp C,60.7,%RH C      ,18.9,TA Temp C  ,16.8,TG Temp C  ,14.2,WET Temp C ,11.1,DP Temp C  
25126,16/02/2022,13:12:47,14.9,WBGT Temp C,60.7,%RH C      ,18.9,TA Temp C  ,16.8,TG Temp C  ,14.2,WET Temp C ,11.1,DP Temp C  
25127,16/02/2022,13:12:48,14.9,WBGT Temp C,60.7,%RH C      ,19,TA Temp C  ,16.8,TG Temp C  ,14.2,WET Temp C ,11.1,DP Temp C  
25128,16/02/2022,13:12:49,15,WBGT Temp C,60.7,%RH C      ,19,TA Temp C  ,16.8,TG Temp C  ,14.3,WET Temp C ,11.2,DP Temp C  
25129,16/02/2022,13:12:50,15,WBGT Temp C,60.6,%RH C      ,19,TA Temp C  ,16.8,TG Temp C  ,14.3,WET Temp C ,11.2,DP Temp C  
25130,16/02/2022,13:12:51,15,WBGT Temp C,60.6,%RH C      ,19,TA Temp C  ,16.9,TG Temp C  ,14.3,WET Temp C ,11.2,DP Temp C  
25131,16/02/2022,13:12:52,15,WBGT Temp C,60.4,%RH C      ,19,TA Temp C  ,16.9,TG Temp C  ,14.2,WET Temp C ,11.1,DP Temp C  
25132,16/02/2022,13:12:53,15,WBGT Temp C,60.4,%RH C      ,19,TA Temp C  ,16.9,TG Temp C  ,14.2,WET Temp C ,11.1,DP Temp C  
25133,16/02/2022,13:12:54,15,WBGT Temp C,60.4,%RH C      ,19,TA Temp C  ,16.9,TG Temp C  ,14.2,WET Temp C ,11.1,DP Temp C  
25134,16/02/2022,13:12:55,15,WBGT Temp C,60.3,%RH C      ,19,TA Temp C  ,16.9,TG Temp C  ,14.2,WET Temp C ,11.1,DP Temp C  
